rssi_dbm,snr_db,channel_width_mhz,band,quality
-80.38124535177855,18.029292236468397,40,0,Poor
-70.08086310917405,29.5579536927656,80,2,Fair
-78.70791921025855,31.009157816596655,20,1,Poor
-63.51513484041309,23.357656010298104,40,0,Good
-59.815816208104486,25.267665964720198,20,1,Good
-43.23562687724717,14.85986009756519,80,1,Fair
-56.730726262358374,22.90226346395249,20,2,Good
-62.19100528808864,24.648567680707785,80,1,Good
-51.705944188165105,43.34555163720982,20,1,Excellent
-82.11135309007885,17.216230819580854,40,0,Poor
-57.64385441891434,35.24924067126706,80,0,Good
-52.29134806113033,31.978011414260656,80,2,Excellent
-74.78586245779842,26.964454831430956,80,1,Fair
-48.56245956793071,37.31034338936593,20,1,Excellent
-56.61503592505586,27.60473830824804,20,1,Good
-64.15287913900801,27.7241143696755,40,2,Good
-53.67218133893715,24.628155428877182,80,1,Good
-37.29307142195604,33.56498217693039,80,0,Excellent
-58.18133744941505,32.67528463667619,20,2,Good
-57.51779413699664,20.620258987526512,20,0,Good
-64.59360899540245,15.765269637808629,40,0,Fair
-68.49844369464792,23.5791355382304,40,2,Fair
-51.696641834557546,19.399730049216476,20,0,Fair
-68.56083825908867,24.555327977692514,80,1,Fair
-59.284337627806075,33.662066942788975,40,2,Good
-64.77657446765117,21.79888841439247,20,0,Good
-55.21020174253608,24.700236330818974,20,1,Good
-56.66337894713052,25.406159143658765,80,1,Good
-49.624600557421005,30.939016175436993,20,0,Excellent
-65.10016398854746,9.271774662107763,20,1,Poor
-62.69874935293371,20.753097936642924,40,2,Good
-69.78763715782307,26.47898584595631,20,0,Fair
-64.44293260076111,33.40055269498803,20,1,Good
-56.22699506955148,21.556682867456566,40,1,Good
-52.43011383354648,11.864131057706881,80,0,Fair
-69.22165324177625,29.337980121762953,80,0,Fair
-51.3039407989434,20.552463278220596,40,0,Good
-46.44362141195049,16.67233338636747,40,0,Fair
-55.86565096776299,20.629582272007433,80,2,Good
-41.23204187441934,23.708322496409053,80,0,Good
-67.73789199103572,20.766787348232512,80,2,Fair
-72.44654703311417,9.561037600306516,80,2,Poor
-77.78720248904278,31.279463378209925,80,0,Poor
-45.03955688510817,33.92412528895105,40,2,Excellent
-53.45634343645942,29.56065393937654,20,0,Good
-60.55584670910455,17.036200307026284,80,0,Fair
-57.200313736801796,23.589559262367374,80,1,Good
-71.25489047298376,24.954350793393793,20,0,Fair
-35.54248020383174,29.19156072693337,20,1,Good
-58.707788180247725,29.678383421026567,20,2,Good
-58.90605205395107,19.860783408550528,20,1,Fair
-52.74233376101308,25.57396889489492,20,2,Good
-55.18990768263287,28.200962832306686,20,0,Good
-57.76115975720869,35.19075625502737,40,2,Good
-67.90474455445312,29.93154577877306,20,2,Fair
-55.285316428640044,30.523396811628633,20,0,Good
-41.17975503524966,25.586786395505527,40,2,Good
-46.545799538450225,34.87321401642453,20,0,Excellent
-44.068133733606025,27.868339571716483,80,1,Good
-65.11215676431185,18.972384628785008,80,0,Fair
-69.8960482025858,34.82358979087633,20,0,Fair
-61.25786920099648,29.885322907773194,40,2,Good
-59.442750877113056,21.898691852100622,80,1,Good
-49.05808481529051,21.643549228205295,40,0,Good
-76.9246462971482,27.07602881598533,80,1,Poor
-44.704496805393866,28.24229356687309,20,1,Good
-61.580078985789896,26.381045859418446,40,2,Good
-64.2688106994742,27.179160714100195,40,0,Good
-70.12104375260168,36.89970162203466,40,2,Fair
-76.5485667186577,32.5008020656442,80,0,Poor
-51.768294160380854,26.33444913885517,80,1,Good
-59.26682032811596,31.589174065372383,80,0,Good
-72.89960899741054,17.772332675307222,20,0,Fair
-72.95078772063616,27.785489349627664,80,1,Fair
-63.35784699290128,37.66514444813177,20,1,Good
-43.30978474710607,23.473678732253383,40,0,Good
-62.59591351363605,19.066562499666407,40,2,Fair
-75.03142953118106,20.435377779848576,20,0,Poor
-62.45743064085944,17.37256873860328,80,1,Fair
-62.7272356974767,19.506666643106076,20,2,Fair
-86.96886642941571,22.406443309869797,40,1,Poor
-60.54294866517812,15.161030865749506,40,1,Fair
-62.30934530208678,25.10932833764722,20,2,Good
-53.03793635186582,31.31594021650653,80,1,Excellent
-41.51043905054655,18.64570673897156,80,1,Fair
-48.73434970452243,35.63498746549238,20,1,Excellent
-62.68888690554831,28.57554461969316,20,1,Good
-71.0652590874167,32.2140640993684,80,1,Fair
-34.266401967501395,20.395158123035042,40,1,Good
-59.40781565985512,30.98167658946631,20,1,Good
-59.86070708087054,17.356462697232807,80,1,Fair
-60.241250871100036,31.23173250585556,80,1,Good
-58.019152392321445,26.20287537855472,40,0,Good
-61.443604119239424,28.87275853989349,40,0,Good
-65.73662006880237,16.770837760626037,40,1,Fair
-65.46858941240392,18.734511104063767,40,0,Fair
-60.327532702159985,29.180597527773692,40,2,Good
-65.43424771133765,18.361563970430595,20,0,Fair
-67.12845782677164,28.242444044693862,80,1,Fair
-58.935697723081034,15.43003535477828,20,1,Fair
-62.54977217420855,30.937219488666678,20,0,Good
-44.960070114173114,16.372336796620438,20,1,Fair
-86.50969808393012,28.866099563756663,20,2,Poor
-49.08493148077538,29.379416535522008,20,2,Good
-47.53914807502371,20.122597270992976,40,1,Good
-80.7339023240815,29.07418596959309,40,2,Poor
-63.42687594080349,26.82309584333489,80,2,Good
-63.71440865995791,21.22810700665083,20,0,Good
-74.07511694717822,17.940117211466543,80,2,Fair
-67.77816687590875,11.261620158291947,40,0,Fair
-71.10575845465829,27.447550331097855,40,1,Fair
-42.477295565763775,14.046380600465614,40,0,Fair
-50.64321606852539,25.66740939608916,20,1,Good
-47.28444905005841,23.155862487424255,20,1,Good
-52.78327935956765,29.753999428067367,40,1,Good
-71.29051771217229,22.88568150357095,80,1,Fair
-65.24520266279774,22.69386549557036,80,1,Fair
-55.10625438772082,30.123094930018066,40,0,Good
-72.22127808891945,27.345406203588823,80,1,Fair
-52.87001569827612,27.21309170027945,40,2,Good
-62.40325398158135,28.284873128659683,80,2,Good
-63.748208075495974,14.250995137550259,40,1,Fair
-52.89040031796508,30.297520759908874,80,2,Excellent
-55.5573668851396,29.287281558095216,20,0,Good
-63.6096616581908,17.88321809996452,40,0,Fair
-48.40670196635752,23.29143668428059,40,1,Good
-70.81063327599897,24.72484898660658,80,1,Fair
-53.84064393055736,24.05852250918787,40,1,Good
-54.06898742031616,27.337019765979743,40,2,Good
-63.095464393139906,35.01956747281828,40,2,Good
-56.73866977757882,32.5723670937098,20,0,Good
-72.51113576385303,15.814465645980157,20,2,Fair
-50.75972980793099,29.35448993214234,80,0,Good
-61.84902136442989,34.30253323674787,20,2,Good
-65.2272302051904,27.707659644824417,80,0,Fair
-49.50990774163111,32.63686297630177,20,1,Excellent
-67.0434369054276,39.08589311990536,80,2,Fair
-74.08461296363559,32.16596682274887,20,0,Fair
-75.56629173523903,26.745160169492102,20,2,Poor
-53.93990048654361,32.31561931859328,80,1,Excellent
-72.80429352496283,26.01421483167824,40,0,Fair
-42.45205818015636,25.16732130299469,40,2,Good
-80.81929407883722,22.540100350003872,20,2,Poor
-43.03543631709962,35.94389351182476,80,1,Excellent
-57.88982532797382,19.27099933840599,40,1,Fair
-60.967131118703925,35.726574072746814,80,0,Good
-65.44919086808949,28.499048866182598,40,2,Fair
-56.008638856479294,15.20485677638641,80,2,Fair
-60.37634702424848,27.573545050939952,20,1,Good
-48.96698117983478,10.299814446438631,80,1,Fair
-58.857723513379604,29.37855611781725,40,0,Good
-58.49698238538122,31.196620380922937,20,2,Good
-63.63612212213856,20.853508310435625,80,2,Good
-60.56945623721067,25.864833871689076,40,0,Good
-56.92198231107941,38.679102036252004,20,0,Good
-77.10168392656625,21.45977307016644,80,1,Poor
-73.48185422105713,17.587646890603796,40,1,Fair
-52.56735905977285,35.371643817238194,80,0,Excellent
-58.291345618720584,38.73811033371556,80,0,Good
-61.83983336352679,25.02586970293493,20,2,Good
-59.815660669346066,32.080241247858496,20,0,Good
-56.52418294638329,34.390331408716165,40,0,Good
-65.39759680309362,19.80261037223131,20,2,Fair
-67.78304725402313,21.602859152424923,40,0,Fair
-58.041547449023184,33.61612159208315,80,1,Good
-69.78372777615031,36.79509995095957,80,1,Fair
-55.917472442855285,28.940166021220485,40,2,Good
-77.0258360423784,18.84129952548562,80,0,Poor
-49.708443626743566,38.90942778189609,20,1,Excellent
-55.27402517586957,21.283203715316247,80,1,Good
-57.43970265686124,22.65403553179984,20,1,Good
-50.17309016054486,27.39636484142735,40,1,Good
-43.34525555537424,35.87912294500342,40,0,Excellent
-49.8562993498187,30.977831835865565,80,0,Excellent
-78.40874231331645,27.904058502533374,80,0,Poor
-72.79576966735702,28.243019710826744,20,0,Fair
-66.24818577695679,25.304602680504264,20,1,Fair
-59.73908949789166,28.906976601629545,80,2,Good
-54.82340979530877,7.293079456139878,80,2,Poor
-67.25743813153466,22.923747786511413,40,1,Fair
-58.13233235522922,26.68925354441747,40,1,Good
-67.55382932353322,16.94290141466345,40,2,Fair
-66.11517802991948,27.70426322468092,80,2,Fair
-74.06661096848222,23.568701453097148,80,1,Fair
-69.23233246110904,37.28832988820843,80,1,Fair
-73.51684605616333,36.011138076504,40,0,Fair
-69.75873252977333,21.73936101617286,80,0,Fair
-49.463582033921604,23.944136019033134,20,2,Good
-69.49398888831944,24.482367040741252,80,1,Fair
-33.67617935162609,21.838383666882642,80,2,Good
-55.06682099119111,26.365174888196886,80,0,Good
-58.15163876305126,19.692025517786867,80,0,Fair
-68.58357780181214,17.085692655437317,80,2,Fair
-52.99690120591009,29.35897856730188,20,0,Good
-65.75637826237774,29.406707089552675,20,1,Fair
-58.779901853546384,19.369789682380052,80,2,Fair
-34.39915461731205,31.2674880153382,40,1,Excellent
-60.9605989972465,20.57895589584268,80,1,Good
-48.50726673714324,26.772156666265868,80,0,Good
-67.03176425125888,30.742408088287192,80,1,Fair
-60.34988490496962,24.76471204707401,40,2,Good
-42.2919936436449,28.18318638498794,40,1,Good
-66.26967057787768,21.384992492787,40,1,Fair
-41.87551442003071,23.62473391600332,20,1,Good
-52.92248064544525,23.558983983837617,40,1,Good
-65.62466775894268,19.773951574218326,20,1,Fair
-53.67592260944479,23.762580858189526,20,0,Good
-50.2744555037327,14.159671907953774,40,2,Fair
-53.78190037782804,21.56192377000527,40,0,Good
-75.70224719890456,23.005871546412305,40,2,Poor
-67.27137175824869,23.206741732532336,20,2,Fair
-62.47518635551505,23.309517878904547,80,2,Good
-60.74433429100046,24.567650600979096,40,2,Good
-53.79327902449322,28.356090626602448,40,2,Good
-58.222989990667465,31.12161951892766,40,1,Good
-73.35344358710101,20.45164341206213,20,0,Fair
-56.198021489940366,16.577594012275988,20,0,Fair
-53.89414254716177,17.70568911429828,80,1,Fair
-54.4020955206896,21.58957955163551,40,2,Good
-49.192192744453784,22.536550775284436,20,0,Good
-51.66077845451096,19.6100275366178,80,1,Fair
-55.40819920771563,15.927183350250738,40,1,Fair
-60.70165711458647,21.807154207680682,20,0,Good
-76.60960933515992,26.2699863407978,40,0,Poor
-55.70381780867414,29.165206260848954,40,2,Good
-57.923123128368886,21.098038628241753,20,2,Good
-57.284211628046265,22.109015244995962,20,0,Good
-72.7674857582031,18.513111838068824,20,2,Fair
-70.81056540408262,24.779925807376564,40,1,Fair
-49.46847146667096,19.060999560664296,40,2,Fair
-60.39555153856655,29.0118946926884,80,2,Good
-53.18499302627376,12.498934556461222,40,1,Fair
-59.71681623869541,22.482592292832766,20,2,Good
-59.702438605042566,27.107751374342193,40,1,Good
-50.617161940240024,26.28684161425753,80,2,Good
-65.16044728217373,43.851235647863476,80,0,Fair
-59.03879223059017,27.44860017197535,20,2,Good
-64.62275288705042,17.97161782210593,20,0,Fair
-64.34496227432315,24.33175027037649,80,0,Good
-63.091721234686396,12.566275665734835,80,0,Fair
-57.778662283662875,24.435801754922675,80,0,Good
-64.78748621663478,19.16860760099469,20,0,Fair
-47.44243874426479,31.40773192892113,80,1,Excellent
-68.94607302219504,21.153218077831255,80,1,Fair
-61.86871644161359,24.182638589433274,20,1,Good
-64.39731058274175,20.551095110169175,40,0,Good
-45.53022115646267,37.17195946297332,40,2,Excellent
-58.034452234884256,22.75130063717462,80,1,Good
-49.68155460531365,37.82789930435441,40,2,Excellent
-74.85560373036972,30.699062334827865,40,2,Fair
-57.32949734130741,28.374467091347704,40,0,Good
-51.103692043765626,27.581132031222637,40,0,Good
-59.17716010724576,27.756581087513762,80,0,Good
-49.345196249346486,11.506291944580731,40,1,Fair
-65.17288450100372,23.047816240944705,40,0,Fair
-45.9065255981442,30.91610579829025,20,1,Excellent
-37.0110187638075,24.65771971568126,80,1,Good
-63.62838560439659,15.163671072374974,20,1,Fair
-64.45502521400772,24.633168845957712,20,1,Good
-45.46615522882299,36.92873861378844,80,0,Excellent
-44.204278542692876,33.72824200874304,40,1,Excellent
-65.22860027153268,24.565971934437776,20,0,Fair
-64.20186817095858,31.660144939406607,80,0,Good
-62.81784608860507,22.434450857423638,40,1,Good
-73.44450511034277,13.072898892212967,80,0,Fair
-69.18651946484198,18.52873808309312,20,2,Fair
-70.04140766752067,35.940221379557386,40,0,Fair
-67.67797565104128,23.08204842719487,40,0,Fair
-60.34684887386781,23.296312144374873,80,1,Good
-57.657852674634796,22.901132626075835,40,1,Good
-44.49499507185923,38.32895612701105,20,0,Excellent
-69.9835404073879,36.381712407534444,20,1,Fair
-50.156776015234165,40.53146163413694,20,2,Excellent
-62.13988844225509,23.88668352719964,80,2,Good
-60.49463709652433,27.069371421229665,40,1,Good
-53.251805078333966,14.383502154054462,40,0,Fair
-71.22722021562299,35.33854098282792,40,2,Fair
-56.17590253815949,16.825543141124456,20,2,Fair
-58.33547791786944,26.517428946338402,40,0,Good
-55.07548735991851,17.318882306570092,20,1,Fair
-57.10831356092182,20.877932212829126,40,2,Good
-35.44699860089106,19.1391629826521,20,0,Fair
-66.37739984251316,20.744873175269277,40,0,Fair
-65.30996955001818,21.22614107795715,80,2,Fair
-66.23140526424764,21.162118435524462,80,1,Fair
-65.55477119160254,30.83333738246215,20,2,Fair
-66.37387127306518,17.26596044856236,20,0,Fair
-48.10983468892448,26.543789989097068,40,2,Good
-45.79495752010145,33.52571406613891,40,1,Excellent
-65.70746293749477,21.40762544840623,80,0,Fair
-68.32355573104229,19.974567764766785,40,1,Fair
-55.28584443613596,23.386327623738243,20,2,Good
-65.52223044280971,33.25807645852497,20,2,Fair
-53.67068182244489,26.358753416673505,20,1,Good
-57.970769791487,21.281499937746812,20,2,Good
-75.15744114997231,28.38713655831628,20,1,Poor
-44.52494798669938,17.283954951145038,80,2,Fair
-42.041223269044785,29.769516573100635,80,1,Good
-66.12788690484386,27.860251153912373,20,1,Fair
-63.877015599359844,22.845340702027812,40,0,Good
-57.14134609275095,19.12989941086938,20,0,Fair
-56.65543210012975,18.7932335440158,80,1,Fair
-53.4145572732717,28.74372135442137,20,2,Good
-39.897954612336505,33.60286351742343,80,2,Excellent
-61.7694722749405,20.538845770798435,80,2,Good
-67.98297244538453,28.20870692486039,20,1,Fair
-73.79319228014528,10.390810869785518,20,1,Fair
-67.30930039941919,20.907675885399602,40,1,Fair
-60.33126972873797,24.782587469903685,80,1,Good
-42.054421364822126,18.632216081127165,40,0,Fair
-65.17611299036172,18.44445537647283,20,1,Fair
-57.762120483611014,20.3255431047178,80,2,Good
-60.16422896072752,27.04534909828461,40,0,Good
-48.11606726551916,23.688696871155376,40,2,Good
-34.73067574126378,9.332381366725196,40,1,Poor
-65.3086877292032,10.155098931554537,20,0,Fair
-64.89439442518223,20.751943754999772,20,1,Good
-49.55839122930928,28.203806102374863,20,0,Good
-53.18108510373688,5.767466100923357,80,2,Poor
-41.53292674263967,21.501888766938585,20,1,Good
-54.16071814674036,21.316265004378053,80,1,Good
-63.59292090787059,34.71836444745914,40,0,Good
-54.09345169307691,22.304847318009955,40,0,Good
-48.912964194170925,27.680922893186498,20,1,Good
-51.795178188026355,25.988799980612242,40,0,Good
-54.92725968892702,10.086034641349595,20,1,Fair
-49.33325310410846,30.37745051642216,80,0,Excellent
-48.307044095543276,26.507775538194014,40,2,Good
-46.17841008962473,28.557880477722126,20,0,Good
-53.51290112410357,52.48366394505429,40,2,Excellent
-61.671180803168546,10.41120942350988,40,0,Fair
-58.53286313566677,37.07287654832776,20,0,Good
-47.93491033491643,22.987867364197513,40,1,Good
-68.16935670987236,27.011302330821064,40,0,Fair
-56.313266911270986,24.681414282891303,40,0,Good
-63.93338812327361,22.030345666213694,40,2,Good
-59.71255177065183,21.01116950232869,80,0,Good
-47.21548137392701,27.306561149011063,40,1,Good
-58.089009319800965,14.379784123298247,40,2,Fair
-59.53563451843851,30.25405417265236,20,1,Good
-73.59856140979919,22.086639165803224,80,1,Fair
-52.53746433972779,17.089514626717495,20,1,Fair
-53.54515818858925,21.849909994029304,20,1,Good
-38.3674527669454,33.80004451803801,20,2,Excellent
-63.077782349530004,21.252654390886438,80,0,Good
-57.80849672336061,27.509175327467343,20,1,Good
-57.50616316289245,19.883306069991686,20,2,Fair
-44.22546720236526,30.305452949465337,20,1,Excellent
-60.952955323869524,29.79855417153143,40,0,Good
-57.209784742296605,37.94026183307488,20,2,Good
-53.921034902834606,23.77105238150549,80,2,Good
-58.13390876843642,29.680583633305346,80,0,Good
-64.46433614550529,25.68647277677261,40,2,Good
-58.05910007101692,34.0711024730411,80,0,Good
-49.26368250140228,19.96817328673889,80,2,Fair
-70.26515299411061,30.21503719014097,40,2,Fair
-58.67030325853124,23.637118927183227,20,0,Good
-67.00120814939173,24.550682760240516,40,0,Fair
-48.049533710751575,25.64226739113861,20,2,Good
-75.23186904783775,26.765682774986743,20,2,Poor
-65.58921847271588,24.186396698146293,80,0,Fair
-56.227881249354795,26.50299228219368,40,0,Good
-44.34475970765659,36.04682640293529,80,2,Excellent
-60.65750261072988,31.89814779930653,80,2,Good
-65.55199526693198,31.084082147478277,20,2,Fair
-41.1884293055941,21.811223317832905,80,0,Good
-74.48013900416244,18.775314202401727,40,2,Fair
-81.98805956620082,31.687103907664273,80,1,Poor
-55.59985549946668,31.13232754770856,80,0,Good
-65.02054224352611,35.308694730256875,20,2,Fair
-70.21232817130713,20.772135618215394,40,0,Fair
-52.91643552700647,23.39315941247757,80,1,Good
-57.56199286228801,13.523610862321961,20,0,Fair
-65.64078630736728,22.25270225757389,80,2,Fair
-72.80304398670894,31.97599357405613,40,1,Fair
-51.275426717198556,21.734532345402613,80,1,Good
-53.49798822041339,29.483358566405766,80,2,Good
-60.99175863779383,23.66647825801532,20,2,Good
-41.533630039523345,27.268399197550924,80,2,Good
-70.70084766326153,16.966160271290327,20,0,Fair
-75.25525170924739,25.596466147437308,40,0,Poor
-66.91908069881245,4.062048203694937,80,0,Poor
-60.45586016355498,23.691726892866107,40,2,Good
-57.56660550677308,13.58668729399402,40,2,Fair
-62.4123605785633,33.441961615827715,80,0,Good
-56.479446034857034,30.44185146935158,20,1,Good
-72.51539424190445,28.266696873762566,40,0,Fair
-45.562353959267405,35.64704359011566,40,1,Excellent
-60.821511783925686,18.35758435422614,80,2,Fair
-48.82704168411872,37.23154238540891,80,2,Excellent
-56.57274653622296,31.52534094982269,80,0,Good
-55.432467808462164,23.344112989467376,80,0,Good
-54.30232719767796,32.94934103028061,80,2,Excellent
-55.52291439982685,17.25594541311856,80,0,Fair
-53.57277240132456,19.228400869306284,20,2,Fair
-46.70847469867569,20.739871937322096,40,2,Good
-58.0347883029853,21.297156043551894,20,1,Good
-52.90996242411488,17.60409650067823,20,0,Fair
-60.897356942872264,33.561581469667274,80,2,Good
-45.59882784550527,23.18801919741118,40,0,Good
-66.7639230205927,27.467534778498155,20,1,Fair
-41.99059567089184,21.007540435104236,80,1,Good
-60.40157950644343,12.25577689616038,80,0,Fair
-74.30775102118048,26.890401508739956,40,0,Fair
-58.71895585089211,11.614215172061563,20,2,Fair
-66.8105165747488,24.519561677401718,20,1,Fair
-51.593564510112756,15.421794728170326,20,1,Fair
-66.5262397930239,38.91093199461566,80,1,Fair
-64.4618343321478,31.379539055223052,40,0,Good
-78.89540730945531,25.740276538900364,40,2,Poor
-64.52306319249077,33.84594674358268,20,0,Good
-84.23879326628956,19.07578815773985,80,0,Poor
-75.83902823485724,28.804355650690653,20,0,Poor
-52.395853438557026,26.398673036030996,40,2,Good
-52.14199841349168,26.84814056933569,80,0,Good
-55.745424382150354,33.90647450074737,20,1,Good
-69.66976143129213,30.127444719458616,20,1,Fair
-60.4771135614198,27.021065639775163,80,1,Good
-60.036025390905685,13.415787946401927,40,2,Fair
-71.58364689192543,18.279675933043755,80,0,Fair
-44.9660169823285,24.14103746482993,20,2,Good
-51.22637709424328,25.653606619936557,20,0,Good
-62.20964173829664,17.088573927282532,20,1,Fair
-59.73114161005469,41.881736729048946,20,0,Good
-57.91617192052448,35.61475838677501,40,0,Good
-80.41734868424291,29.214828242747384,40,0,Poor
-62.47177382520597,25.504258028986214,20,2,Good
-66.81984247997798,23.514537210691934,40,0,Fair
-70.01620009894916,18.33657077984435,40,0,Fair
-62.81100292885955,25.54236362963204,40,0,Good
-42.023134731504776,26.804267780999254,20,2,Good
-53.5915713873299,16.30767597162863,80,2,Fair
-65.71178989782797,27.339234920714283,80,2,Fair
-54.27417218643841,23.91318665822676,80,0,Good
-46.00644563413998,11.645347094858263,20,1,Fair
-50.753663170872315,18.977304924543485,40,1,Fair
-59.40369630079826,22.10476126604849,40,1,Good
-66.46936777705574,38.21381360138133,20,0,Fair
-53.0177668638641,28.895871871736308,20,1,Good
-56.065146145782506,15.651629016300763,80,1,Fair
-51.04806779972268,28.402254025923458,80,1,Good
-53.648281983180304,14.168872077431441,20,0,Fair
-49.50447284680665,32.57883737720951,80,1,Excellent
-65.35235211560568,21.70212743727485,40,1,Fair
-46.826059343656745,24.344546678825804,20,0,Good
-58.024003953076004,34.28057653279534,20,2,Good
-39.24739127374735,15.98985501991025,40,1,Fair
-66.89187818089567,15.22017270420906,40,2,Fair
-42.640361968347506,20.914804715577965,40,1,Good
-58.020892165373525,32.26865195713522,80,0,Good
-66.51418003614448,14.364577471662102,20,2,Fair
-64.83885834054321,5.1749108132260115,80,2,Poor
-63.2034730819432,21.841887991137007,40,2,Good
-55.758340535980835,28.862185599376442,80,2,Good
-54.771645119645,33.40183224817181,40,1,Excellent
-65.73700003938579,21.757870465402206,80,1,Fair
-60.243545922609826,22.120013750187983,80,2,Good
-38.57729641388136,33.077305139790234,40,1,Excellent
-42.724568298992885,11.911808102132056,80,2,Fair
-55.63676330325968,22.280354573718935,20,2,Good
-59.619965218318,26.332967229475404,80,0,Good
-58.799686732817385,28.14453104899524,80,2,Good
-53.86482027269583,21.43135314766382,20,1,Good
-70.22792565198405,25.24108708194089,40,2,Fair
-62.57376537423345,7.5817085261090735,20,0,Poor
-76.6858407387759,20.39226111366306,80,1,Poor
-56.007768773947205,28.17456098788127,40,0,Good
-53.52804060297259,18.123941760217242,80,0,Fair
-64.83186462299373,25.412889551127183,80,2,Good
-44.26013236709967,28.128107505618885,20,0,Good
-72.2576566300234,22.602155593995644,20,0,Fair
-74.6437488020982,26.193246396975997,40,1,Fair
-57.755481814400284,18.260872043007716,40,0,Fair
-49.529016973878456,23.553721042127673,40,2,Good
-43.16072308542131,29.271513187124558,80,2,Good
-64.5888426286894,26.09881072677904,20,2,Good
-49.21319166568704,20.89428111305245,20,0,Good
-60.38508469500707,26.56951483003555,20,1,Good
-61.726272999408195,30.002268534456327,40,2,Good
-51.16340062513328,10.650411049957654,20,0,Fair
-53.4767712158658,33.11351845469128,20,2,Excellent
-75.7639215698425,22.646216829232497,20,2,Poor
-45.23459650274104,27.978429532681613,40,1,Good
-46.199086458525485,33.3807284655166,20,2,Excellent
-66.2556270150953,15.398284119386739,40,1,Fair
-56.04196466562591,20.033912983007173,20,0,Good
-55.05969813717261,22.980159128870067,20,2,Good
-57.39326234176093,19.513725352129,20,0,Fair
-65.5030515384542,37.14455603085766,40,0,Fair
-66.71623367938052,19.00259534321245,40,0,Fair
-60.255540709914456,21.111172543591934,20,2,Good
-48.27270980740635,26.430723221220838,80,1,Good
-54.56399845405568,16.584953317467377,40,2,Fair
-63.70614332086106,22.230235017706153,40,0,Good
-52.283012893516556,27.222172828751223,20,1,Good
-88.48542620630076,22.669977169322422,80,0,Poor
-48.51234299627897,24.34629198770036,20,1,Good
-77.39713778778099,21.294675212861403,40,2,Poor
-63.62440941403132,14.398707835734632,40,1,Fair
-71.19669894626144,27.25115247937467,20,2,Fair
-72.94681475720905,37.284531501530694,20,0,Fair
-48.391732126214805,25.128811415484066,80,1,Good
-64.67701201311891,26.57684882073285,80,0,Good
-56.53496118269284,29.84905928581802,40,1,Good
-60.46920578879184,16.114686524173106,80,2,Fair
-55.229591727768785,36.91760260690724,80,1,Good
-59.231781089397444,26.416301574959615,40,1,Good
-72.8299222418857,36.42299829362376,40,2,Fair
-50.0373318055286,19.868769031332075,40,2,Fair
-64.93756583161313,37.726433457904776,40,2,Good
-75.5658189865975,30.42608845824348,20,1,Poor
-64.28115160965912,28.871280600966507,40,0,Good
-44.99240209365689,26.638171180472035,40,1,Good
-51.49778257886507,23.260299673478855,40,1,Good
-63.48652134407859,33.40372160931711,80,0,Good
-63.49257704318429,25.98251908893633,40,2,Good
-63.216350512173825,11.230512074889932,20,1,Fair
-39.23252016439159,17.179694768050982,20,0,Fair
-56.180645477684465,23.69907973465077,40,2,Good
-55.699583528089306,27.169992882158883,20,2,Good
-49.69716545968158,24.60388057770073,80,1,Good
-57.612108409734866,33.532795528555646,40,2,Good
-62.59042145820703,11.342286951729626,20,2,Fair
-61.96349849084978,26.005115555536122,20,0,Good
-60.716012594140636,12.274145422289918,40,0,Fair
-60.372222365098416,30.317986068389178,20,2,Good
-52.7237045636302,24.33878899890598,40,0,Good
-59.480541141927006,27.937269804168828,20,2,Good
-52.67359922784421,18.952819275871637,80,1,Fair
-60.80716580108582,33.95625452160426,20,0,Good
-59.213648096839094,32.29207264841196,20,2,Good
-79.98200684532108,29.084810121083212,40,2,Poor
-50.83672325297518,24.093379271955914,20,0,Good
-56.53511524102007,29.059000997065926,40,0,Good
-50.01989890140348,20.051752024088557,80,1,Good
-88.96255378193689,30.988889613144984,40,2,Poor
-39.116252952192724,36.54636626026745,40,1,Excellent
-61.395896281551735,32.4942739198543,20,1,Good
-48.918171832624836,19.892782711348133,80,1,Fair
-70.39905927125531,27.52992122091172,40,0,Fair
-53.8722609493743,15.948009193689465,20,1,Fair
-70.53415563173657,29.00673217822973,20,0,Fair
-66.23768960695806,28.154223890037773,40,0,Fair
-40.85968646133214,11.911285623274852,20,1,Fair
-61.90682400763347,16.867513092613454,40,1,Fair
-57.82567126820277,23.01802772279363,40,2,Good
-51.29932269311246,22.893981770014218,40,1,Good
-55.04318112027396,16.533661452068362,80,2,Fair
-58.495810948564234,27.72285110546529,40,1,Good
-56.35038997533775,26.760315262583585,20,1,Good
-35.96584414761725,23.640116076150363,80,1,Good
-60.57618797033585,19.70945949889146,20,1,Fair
-57.989009532850325,32.34094988491594,80,2,Good
-49.49345603992388,36.58784979161807,80,2,Excellent
-48.94474067042016,21.61506961307424,80,1,Good
-48.1296969443962,20.714831579916254,80,1,Good
-53.61269777970816,28.438453657883976,20,2,Good
-71.43004912730484,22.493794341771096,40,0,Fair
-43.66568467698904,24.024219595357362,20,0,Good
-71.46345393018689,30.1775720620727,40,0,Fair
-56.97364534760967,11.63450738744895,20,2,Fair
-67.54275850019359,34.22811627396869,80,2,Fair
-60.64138346592993,25.508763670305388,80,0,Good
-56.71237589696519,22.11954798806474,40,0,Good
-56.78642784549727,24.375360920449857,40,1,Good
-55.78079245764715,24.73700548514363,20,2,Good
-43.86288730941353,12.881590875885522,40,2,Fair
-55.4646569848602,35.46456759217265,20,0,Good
